Josh Neal|5|11|0|"6' 0"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Dustin Neace|25|21|1|"5' 9"""|145 lbs.|No Stat|No Stat|Sep 12, 1986|2.08|32%|2.66|56%|0.00|0%|0%|1.7
Joe Neal|6|2|0|"5' 6"""|135 lbs.|No Stat|No Stat|Jul 29, 1986|1.87|19%|3.80|66%|0.00|0%|0%|0.0
Steve Nelmark|2|1|0|"6' 0"""|240 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Tafon Nchukwi|6|1|0|"6' 0"""|205 lbs.|"77"""|Orthodox|Oct 14, 1994|6.56|53%|4.13|55%|1.15|57%|66%|0.0
Marcio Navarro|14|14|0|"6' 0"""|155 lbs.|No Stat|No Stat|Sep 17, 1978|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Danny Navarro|17|7|0|"5' 10"""|155 lbs.|No Stat|No Stat|May 27, 1983|3.83|32%|4.62|57%|2.17|25%|100%|0.0
Roy Nelson|22|14|0|"6' 0"""|263 lbs.|"73"""|Orthodox|Jun 20, 1976|2.18|36%|4.79|46%|1.14|27%|65%|0.1
Kevin Natividad|9|3|0|"5' 6"""|145 lbs.|"70"""|Orthodox|Apr 02, 1993|2.63|24%|4.02|54%|0.00|0%|100%|0.0
Ismail Naurdiev|19|4|0|"5' 10"""|170 lbs.|"74"""|Orthodox|Aug 18, 1996|3.17|52%|1.30|68%|1.25|71%|70%|0.2
Nasrudin Nasrudinov|9|1|0|"6' 0"""|205 lbs.|"71"""|Orthodox|Oct 06, 1991|1.03|87%|0.29|75%|2.20|50%|40%|0.0
Reza Nasri|0|1|0|"5' 11"""|205 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Pawel Nastula|5|6|0|"6' 0"""|230 lbs.|No Stat|Southpaw|Jun 26, 1970|1.30|43%|1.73|50%|3.00|60%|0%|1.5
Bobby Nash|8|4|0|"6' 0"""|170 lbs.|"74"""|Orthodox|Mar 26, 1990|3.42|37%|3.95|51%|2.37|33%|100%|1.6
Rafael Natal|21|9|1|"6' 0"""|185 lbs.|"77"""|Orthodox|Dec 25, 1982|3.10|47%|2.48|57%|2.55|34%|77%|0.5
Rodrigo Nascimento|9|1|0|"6' 2"""|246 lbs.|"80"""|Orthodox|Nov 26, 1992|5.46|57%|6.14|38%|1.71|40%|100%|1.7
Fabio Nascimento|11|6|0|"5' 10"""|185 lbs.|No Stat|Orthodox|No Stat|2.94|38%|4.63|55%|0.00|0%|55%|0.8
Allan Nascimento|17|6|0|"5' 8"""|125 lbs.|"69"""|Orthodox|Sep 11, 1991|4.33|68%|3.30|46%|0.50|9%|16%|1.0
Roger Narvaez|8|3|0|"6' 3"""|185 lbs.|No Stat|Southpaw|Sep 09, 1983|2.12|37%|3.32|64%|0.00|0%|50%|0.9
Nad Narimani|12|4|0|"5' 8"""|145 lbs.|"70"""|Orthodox|Apr 14, 1987|3.33|42%|3.00|58%|1.92|41%|70%|0.0
Tyson Nam|20|12|1|"5' 7"""|125 lbs.|"68"""|Orthodox|Oct 06, 1983|3.64|31%|5.69|64%|0.00|0%|100%|0.0
Yasuhito Namekawa|25|16|4|"5' 9"""|205 lbs.|No Stat|Orthodox|Oct 27, 1974|0.14|50%|3.65|38%|2.11|25%|0%|4.2
Yui Chul Nam|18|8|1|"5' 9"""|145 lbs.|No Stat|Orthodox|Jul 16, 1981|3.53|51%|2.00|48%|1.33|16%|57%|0.3
Rose Namajunas|12|4|0|"5' 5"""|115 lbs.|"65"""|Orthodox|Jun 29, 1992|4.01|41%|3.88|59%|1.78|56%|51%|0.7
Yoshihiro Nakao|9|3|0|"6' 0"""|220 lbs.|No Stat|Southpaw|Jun 25, 1972|1.73|35%|2.06|64%|2.69|46%|0%|0.5
Yusaku Nakamura|14|4|1|"5' 5"""|145 lbs.|No Stat|No Stat|Jun 21, 1986|1.72|45%|3.67|55%|0.00|0%|83%|0.0
Jutaro Nakao|25|19|4|"5' 9"""|170 lbs.|No Stat|Southpaw|Nov 30, 1970|0.53|38%|1.06|44%|0.38|50%|56%|0.0
Rin Nakai|19|2|1|"5' 1"""|135 lbs.|No Stat|Orthodox|Oct 22, 1986|1.57|33%|3.90|60%|3.00|18%|75%|0.5
Daisuke Nakamura|28|19|1|"5' 7"""|154 lbs.|No Stat|Orthodox|Jun 10, 1980|0.94|30%|1.38|61%|0.46|40%|30%|3.6
Andrews Nakahara|5|4|2|"6' 1"""|185 lbs.|No Stat|Orthodox|Mar 12, 1983|2.68|44%|1.90|57%|0.00|0%|72%|0.4
Keita Nakamura|34|10|2|"5' 11"""|170 lbs.|"73"""|Southpaw|May 22, 1984|2.23|36%|3.20|58%|1.65|48%|63%|0.3
Muhammad Naimov|5|1|0|"5' 9"""|145 lbs.|"70"""|Orthodox|Aug 07, 1994|3.47|41%|5.87|44%|0.00|0%|25%|0.0
Yukiya Naito|15|6|2|"6' 1"""|205 lbs.|No Stat|Orthodox|No Stat|1.54|33%|5.13|60%|0.00|0%|0%|0.0
Kazuhiro Nakamura|21|13|0|"5' 11"""|205 lbs.|"70"""|Orthodox|Jul 16, 1979|1.56|37%|1.83|59%|1.73|36%|42%|0.6
Logan Nail|1|1|0|No Stat|185 lbs.|No Stat|No Stat|Jun 20, 1989|1.93|51%|2.27|39%|0.00|0%|37%|0.0
Greg Nagy|1|3|0|"6' 1"""|210 lbs.|No Stat|Orthodox|Oct 18, 1983|0.41|50%|2.69|37%|0.00|0%|0%|1.2
Yuji Nagata|0|2|0|"6' 0"""|225 lbs.|No Stat|Orthodox|Apr 24, 1968|1.45|40%|14.46|4%|0.00|0%|0%|0.0
Katsuhiko Nagata|6|7|3|"5' 7"""|154 lbs.|No Stat|Southpaw|Oct 31, 1973|1.05|19%|1.50|63%|0.98|28%|28%|0.0
Na Liang|15|5|0|"5' 5"""|115 lbs.|"67"""|Orthodox|Jul 27, 1996|2.94|70%|3.71|25%|6.96|75%|0%|2.3
Tony Sylvester|11|3|0|"6' 1"""|225 lbs.|No Stat|Southpaw|Jan 27, 1978|0.00|0%|10.12|12%|0.00|0%|0%|0.0
Tim Sylvia|31|10|0|"6' 8"""|265 lbs.|"80"""|Orthodox|Mar 05, 1976|4.23|41%|2.61|61%|0.11|100%|75%|0.1
Leo Sylvest|10|16|0|"5' 11"""|205 lbs.|No Stat|Orthodox|Sep 03, 1973|0.00|0%|6.58|27%|0.00|0%|0%|0.0
Kevin Syler|10|1|0|"5' 9"""|155 lbs.|"71"""|Switch|Jul 29, 1993|5.60|69%|4.03|48%|1.00|40%|77%|2.0
Bentley Syler|5|1|0|"5' 4"""|125 lbs.|No Stat|Orthodox|Dec 22, 1982|1.30|18%|1.73|79%|0.00|0%|75%|0.0
Floyd Sword|12|3|0|"6' 0"""|185 lbs.|No Stat|Orthodox|Aug 24, 1976|0.78|42%|1.57|40%|0.00|0%|33%|0.0
Mike Swick|15|6|0|"6' 1"""|170 lbs.|"77"""|Orthodox|Jun 19, 1979|2.36|37%|2.29|54%|1.06|50%|61%|0.6
Daniel Swain|20|10|1|"5' 9"""|145 lbs.|"70"""|Orthodox|Jan 30, 1991|0.80|44%|3.20|40%|0.00|0%|0%|6.0
Joel Sutton|2|4|1|"5' 11"""|205 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Chad Sutton|2|2|0|"6' 1"""|185 lbs.|No Stat|No Stat|Aug 07, 1982|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jason Suttie|0|1|0|"6' 0"""|210 lbs.|No Stat|Orthodox|Aug 07, 1973|2.07|83%|4.97|36%|0.00|0%|0%|0.0
Martin Svensson|15|6|0|"6' 1"""|155 lbs.|No Stat|No Stat|Apr 25, 1985|2.02|38%|5.91|38%|0.00|0%|0%|0.0
Cub Swanson|27|12|0|"5' 8"""|145 lbs.|"70"""|Orthodox|Nov 02, 1983|4.63|50%|3.66|60%|1.08|51%|60%|0.5
Aji Susilo|6|4|0|"5' 10"""|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Sumudaerji|14|4|0|"5' 8"""|125 lbs.|"72"""|Southpaw|Jan 20, 1996|4.49|51%|2.19|68%|0.40|100%|77%|0.8
Justin Sumter|7|3|0|"6' 2"""|185 lbs.|"80"""|Southpaw|Nov 16, 1989|2.68|48%|7.64|34%|2.87|100%|0%|0.0
Magomed Sultanakhmedov|18|6|0|"6' 2"""|185 lbs.|No Stat|Southpaw|No Stat|0.00|0%|2.40|42%|9.00|100%|0%|9.0
Amar Suloev|24|7|0|"5' 9"""|183 lbs.|No Stat|Orthodox|Jul 01, 1976|1.98|37%|2.19|70%|0.27|100%|88%|0.3
Naho Sugiyuma|12|5|0|"5' 1"""|105 lbs.|No Stat|No Stat|Feb 03, 1978|2.59|48%|2.45|71%|2.05|100%|66%|0.0
Takashi Sugiura|1|3|0|"5' 11"""|225 lbs.|No Stat|Southpaw|May 31, 1970|1.37|40%|2.08|53%|1.33|66%|0%|0.0
Daisuke Sugie|10|8|1|"5' 6"""|160 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.22|80%|3.27|50%|0%|3.3
Lucasz Sudolski|8|1|0|"6' 4"""|205 lbs.|"75"""|Orthodox|Jun 15, 1993|5.70|67%|4.89|28%|0.00|0%|100%|0.0
Genki Sudo|15|4|2|"5' 9"""|155 lbs.|No Stat|Orthodox|Mar 08, 1978|1.55|39%|2.23|33%|3.58|60%|50%|4.2
George Sullivan|17|7|0|"6' 0"""|170 lbs.|"73"""|Orthodox|Mar 13, 1981|3.53|39%|2.42|57%|1.37|20%|38%|0.7
Masanori Suda|22|11|3|"5' 9"""|183 lbs.|No Stat|Orthodox|No Stat|1.80|50%|1.20|63%|0.00|0%|60%|0.0
Tatiana Suarez|9|0|0|"5' 5"""|115 lbs.|"66"""|Southpaw|Dec 19, 1990|4.82|65%|1.45|48%|6.47|62%|100%|0.6
Kyle Sturgeon|0|1|0|"6' 3"""|225 lbs.|No Stat|Switch|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mike Stumpf|11|4|0|"5' 10"""|170 lbs.|No Stat|No Stat|Aug 01, 1986|3.34|43%|8.85|47%|1.59|25%|33%|0.8
Josh Stuart|1|4|0|"5' 9"""|160 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Hans Stringer|22|8|3|"6' 3"""|205 lbs.|No Stat|Orthodox|Jul 06, 1987|3.16|61%|2.84|41%|2.40|36%|62%|0.0
Mark Striegl|18|3|0|"5' 8"""|135 lbs.|"70"""|Southpaw|Jun 23, 1988|3.53|42%|21.18|25%|0.00|0%|0%|0.0
Stefan Struve|33|13|0|"6' 11"""|265 lbs.|"84"""|Orthodox|Feb 18, 1988|3.12|47%|4.04|46%|0.56|46%|55%|1.7
Gerald Strebendt|9|7|0|"5' 9"""|155 lbs.|No Stat|Orthodox|Mar 01, 1979|0.00|0%|4.00|38%|0.00|0%|0%|16.4
Sean Strickland|24|3|0|"6' 1"""|185 lbs.|"76"""|Orthodox|Feb 27, 1991|5.45|40%|3.73|66%|1.32|61%|82%|0.3
Daniel Straus|24|7|0|"5' 7"""|145 lbs.|"71"""|No Stat|Jul 27, 1984|4.76|43%|2.99|57%|0.84|15%|81%|1.1
Gennaro Strangis|0|1|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Dave Strasser|25|8|0|"5' 10"""|170 lbs.|No Stat|Orthodox|Jul 13, 1969|3.04|45%|1.88|59%|0.72|33%|33%|0.0
Jesse Strader|5|2|0|"5' 7"""|135 lbs.|"70"""|Orthodox|May 29, 1991|7.12|56%|7.63|42%|0.00|0%|0%|0.0
Tim Stout|12|10|0|"5' 11"""|185 lbs.|No Stat|No Stat|Feb 09, 1979|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Greg Stott|0|1|0|"5' 7"""|220 lbs.|No Stat|Southpaw|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Curtis Stout|11|12|1|"6' 1"""|185 lbs.|No Stat|Southpaw|Nov 07, 1973|0.69|67%|3.20|29%|0.00|0%|20%|0.0
George Stork|7|9|0|"5' 10"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Darko Stosic|13|4|0|"6' 0"""|205 lbs.|"76"""|Orthodox|Feb 09, 1992|2.61|45%|4.04|58%|3.42|50%|83%|0.0
Ken Stone|11|4|0|"5' 8"""|135 lbs.|"71"""|Southpaw|Oct 08, 1982|3.85|49%|2.90|48%|1.24|33%|60%|0.6
Rick Story|19|9|0|"5' 9"""|170 lbs.|"71"""|Southpaw|Aug 28, 1984|3.80|41%|2.17|62%|2.53|48%|63%|0.9
Ryan Stonitsch|8|1|0|"5' 9"""|170 lbs.|No Stat|Southpaw|Feb 03, 1977|2.53|36%|2.53|71%|0.00|0%|0%|0.0
Niklas Stolze|12|5|0|"6' 0"""|170 lbs.|"75"""|Switch|Dec 28, 1992|2.29|43%|2.67|52%|0.93|100%|61%|0.0
Sam Stout|20|12|1|"5' 9"""|155 lbs.|"70"""|Orthodox|Apr 23, 1984|4.17|28%|4.08|57%|0.63|38%|77%|0.1
Dustin Stoltzfus|13|3|0|"6' 0"""|185 lbs.|"75"""|Orthodox|Nov 15, 1991|3.68|41%|4.00|46%|0.48|9%|50%|0.5
Julija Stoliarenko|9|6|1|"5' 7"""|135 lbs.|"66"""|No Stat|Apr 08, 1993|2.32|37%|3.70|49%|0.34|12%|71%|0.3
Denis Stojnic|13|3|0|"6' 0"""|245 lbs.|No Stat|Orthodox|Feb 02, 1980|1.51|23%|6.06|36%|0.00|0%|80%|1.0
Tyler Stinson|30|10|0|"6' 3"""|170 lbs.|No Stat|No Stat|Jan 17, 1986|2.80|23%|4.60|56%|0.50|100%|0%|0.5
Lazar Stojadinovic|12|5|0|"5' 7"""|145 lbs.|"68"""|Southpaw|Mar 22, 1989|1.82|29%|1.97|59%|0.00|0%|0%|0.0
Dan Stittgen|12|5|0|"6' 1"""|170 lbs.|No Stat|Orthodox|Nov 17, 1980|2.97|46%|4.42|37%|0.78|100%|100%|0.0
Alex Stiebling|19|11|1|"6' 2"""|205 lbs.|No Stat|Southpaw|No Stat|1.77|42%|1.45|52%|0.35|66%|66%|0.7
Maia Stevenson|6|5|0|"5' 4"""|115 lbs.|"62"""|Orthodox|Mar 19, 1982|1.57|54%|3.13|33%|3.91|100%|50%|0.0
Kyle Stewart|11|3|0|"6' 0"""|170 lbs.|"76"""|Orthodox|Jan 31, 1989|1.41|35%|2.42|43%|1.32|20%|60%|0.0
Darren Stewart|12|8|0|"6' 0"""|205 lbs.|"74"""|Orthodox|Dec 30, 1990|3.05|45%|3.29|48%|1.75|45%|67%|0.1
Luke Stewart|6|3|0|"5' 11"""|170 lbs.|No Stat|Orthodox|No Stat|3.75|56%|2.34|53%|3.75|33%|50%|1.9
Marc Stevens|21|10|0|"5' 9"""|155 lbs.|No Stat|No Stat|No Stat|0.45|26%|1.79|46%|0.00|0%|0%|0.0
Ray Steinbeiss|14|7|0|"5' 11"""|170 lbs.|No Stat|Orthodox|Sep 12, 1979|0.00|0%|0.00|100%|0.00|0%|0%|0.0
Dmitri Stepanov|0|1|0|"6' 3"""|217 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Steve Steinbeiss|9|4|0|"6' 3"""|185 lbs.|"75"""|Orthodox|May 05, 1981|3.92|55%|1.86|49%|0.44|50%|58%|0.0
Joe Stevenson|33|16|0|"5' 7"""|145 lbs.|"70"""|Orthodox|Jun 15, 1982|2.05|44%|2.44|60%|2.75|44%|39%|2.2
Jeremy Stephens|28|19|0|"5' 9"""|145 lbs.|"71"""|Orthodox|May 25, 1986|3.17|40%|3.05|58%|1.16|38%|65%|0.4
Eric Steenberg|5|1|0|No Stat|155 lbs.|No Stat|No Stat|Jun 22, 1983|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Aljamain Sterling|20|3|0|"5' 7"""|135 lbs.|"71"""|Orthodox|Jul 31, 1989|4.84|49%|2.20|63%|1.77|24%|41%|0.9
Ricky Steele|6|0|0|"5' 9"""|135 lbs.|"74"""|Orthodox|May 26, 1988|4.07|70%|2.93|50%|0.00|0%|91%|0.0
Adam Steele|0|1|0|No Stat|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Dominique Steele|14|9|0|"5' 10"""|170 lbs.|"74"""|Orthodox|Jan 27, 1988|2.32|49%|2.42|50%|2.95|42%|76%|0.0
Damian Stasiak|10|6|0|"5' 5"""|135 lbs.|"70"""|Orthodox|Feb 20, 1990|1.86|36%|3.10|52%|2.64|35%|43%|0.6
Kalib Starnes|17|11|1|"6' 3"""|185 lbs.|"74"""|Orthodox|Jan 06, 1975|2.71|48%|4.43|53%|1.46|33%|25%|0.6
Laureano Staropoli|9|5|0|"6' 1"""|185 lbs.|"71"""|Orthodox|Feb 27, 1993|3.31|34%|3.73|54%|0.83|26%|48%|0.0
Clifford Starks|13|3|0|"6' 0"""|185 lbs.|"78"""|Orthodox|Apr 25, 1981|1.94|33%|2.49|58%|1.94|100%|60%|0.0
Dion Staring|35|14|0|"6' 1"""|235 lbs.|No Stat|Orthodox|Jun 09, 1978|1.09|37%|5.00|47%|0.00|0%|33%|0.0
Josh Stansbury|4|8|0|"6' 2"""|205 lbs.|"74"""|Orthodox|Nov 19, 1984|3.22|54%|3.54|54%|0.00|0%|87%|1.0
Lucas Stark|1|5|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|1.60|25%|3.20|66%|12.00|100%|0%|0.0
Brian Stann|12|6|0|"6' 1"""|205 lbs.|"74"""|Orthodox|Sep 24, 1980|3.28|42%|2.65|59%|0.12|12%|60%|0.3
Cristina Stanciu|5|2|0|"5' 3"""|115 lbs.|No Stat|Orthodox|Mar 29, 1994|2.50|50%|3.07|52%|0.85|100%|40%|1.7
Cody Stamann|19|4|1|"5' 6"""|145 lbs.|"64"""|Orthodox|Nov 09, 1989|4.03|46%|3.36|63%|2.80|44%|75%|0.0
Ron Stallings|14|8|0|"6' 2"""|170 lbs.|"75"""|Southpaw|Jan 25, 1983|3.22|60%|3.26|51%|0.00|0%|71%|0.0
Andreas Stahl|10|4|0|"5' 11"""|170 lbs.|No Stat|Orthodox|May 20, 1988|2.83|37%|4.74|57%|1.55|66%|80%|0.0
Bobby Stack|8|3|0|"5' 9"""|155 lbs.|No Stat|Orthodox|No Stat|1.00|20%|2.89|34%|7.48|45%|100%|0.0
Pete Spratt|25|23|0|"5' 9"""|170 lbs.|No Stat|Orthodox|Jan 09, 1971|1.63|48%|1.33|55%|0.30|100%|46%|0.3
Austin Springer|12|4|0|"5' 8"""|145 lbs.|"71"""|Orthodox|May 12, 1987|3.54|57%|3.15|41%|3.37|40%|100%|0.8
Daniel Spohn|15|6|0|"6' 4"""|205 lbs.|"79"""|Southpaw|Oct 12, 1984|2.42|49%|1.60|53%|0.00|0%|28%|2.5
Serghei Spivac|13|3|0|"6' 3"""|260 lbs.|"78"""|Orthodox|Jan 24, 1995|3.71|49%|3.22|55%|2.72|57%|70%|0.2
Waachiim Spiritwolf|12|13|1|"5' 8"""|170 lbs.|No Stat|No Stat|No Stat|10.00|100%|10.00|0%|0.00|0%|0%|0.0
Daniel Spitz|6|3|0|"6' 7"""|245 lbs.|"82"""|Orthodox|Jul 31, 1990|2.60|35%|5.30|46%|0.74|66%|0%|0.0
Georges St-Pierre|26|2|0|"5' 11"""|185 lbs.|"76"""|Orthodox|May 19, 1981|3.78|53%|1.40|72%|4.16|74%|83%|1.1
Nick Sperling|3|4|0|No Stat|135 lbs.|No Stat|No Stat|No Stat|1.40|25%|1.40|66%|0.00|0%|0%|0.0
Eric Spicely|12|6|0|"6' 1"""|185 lbs.|"73"""|Orthodox|Sep 29, 1986|3.71|45%|5.72|55%|1.31|20%|75%|1.0
Sam Spengler|9|5|0|"5' 11"""|185 lbs.|No Stat|Orthodox|No Stat|3.27|62%|3.27|54%|1.75|11%|75%|1.8
Mario Sperry|13|4|0|"6' 2"""|205 lbs.|No Stat|Orthodox|Sep 28, 1966|2.81|52%|1.53|47%|2.09|42%|71%|1.4
Felicia Spencer|9|3|0|"5' 6"""|145 lbs.|"68"""|Orthodox|Nov 29, 1990|3.21|48%|4.54|45%|1.18|18%|27%|0.2
Patrick Speight|7|3|0|"6' 1"""|170 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Tommy Speer|21|7|0|"5' 10"""|170 lbs.|"71"""|Orthodox|Aug 20, 1984|2.56|51%|5.12|35%|2.02|33%|33%|0.0
Sean Spencer|12|6|0|"5' 10"""|170 lbs.|"74"""|Orthodox|Jun 25, 1987|4.24|32%|4.02|60%|0.14|33%|68%|0.0
Ron Sparks|8|3|0|"6' 5"""|265 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Andreas Spang|9|3|0|"6' 1"""|185 lbs.|No Stat|No Stat|Nov 07, 1978|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Ryan Spann|19|7|0|"6' 5"""|205 lbs.|"79"""|Orthodox|Aug 24, 1991|3.43|44%|3.54|47%|1.58|38%|60%|1.6
Chris Spang|6|3|0|"6' 2"""|170 lbs.|No Stat|Orthodox|Nov 26, 1987|1.83|36%|1.95|60%|0.00|0%|50%|0.9
Livinha Souza|14|4|0|"5' 3"""|115 lbs.|"63"""|Orthodox|Mar 11, 1991|1.75|45%|3.60|56%|2.54|45%|40%|1.4
Charon Spain|14|26|0|"5' 9"""|155 lbs.|No Stat|No Stat|Mar 11, 1988|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Bruno Souza|10|2|0|"5' 10"""|145 lbs.|"70"""|Orthodox|Mar 07, 1996|3.07|44%|5.00|39%|0.00|0%|0%|0.0
Edimilson Souza|15|5|0|"6' 0"""|145 lbs.|"74"""|Orthodox|Oct 17, 1984|4.65|44%|2.91|58%|0.00|0%|50%|0.0
Mario Sousa|12|2|0|"6' 3"""|185 lbs.|"79"""|Orthodox|Oct 20, 1996|2.41|49%|2.97|26%|0.56|25%|20%|0.6
Bobby Southworth|10|6|0|"6' 2"""|205 lbs.|No Stat|Orthodox|Dec 16, 1969|0.99|39%|1.38|65%|3.98|78%|64%|1.3
Andre Soukhamthath|13|8|0|"5' 9"""|135 lbs.|"70"""|Orthodox|Oct 23, 1988|2.77|44%|4.31|49%|1.25|53%|58%|0.2
Jacare Souza|26|10|0|"6' 1"""|185 lbs.|"72"""|Orthodox|Dec 07, 1979|2.53|47%|2.83|62%|2.57|39%|57%|1.3
Mario Soto|7|2|0|"6' 0"""|145 lbs.|No Stat|No Stat|No Stat|1.43|23%|5.23|42%|0.00|0%|0%|0.0
Joe Soto|18|7|0|"5' 6"""|135 lbs.|"65"""|Orthodox|Mar 22, 1987|3.36|41%|5.37|67%|0.85|21%|70%|1.9
Greg Soto|9|4|0|"5' 11"""|170 lbs.|"73"""|Orthodox|Jun 03, 1986|3.21|63%|2.61|52%|1.49|27%|44%|1.0
George Sotiropoulos|14|7|0|"5' 10"""|155 lbs.|"71"""|Orthodox|Jul 09, 1977|2.61|27%|2.52|67%|2.32|31%|53%|1.6
Krzysztof Soszynski|26|12|1|"6' 1"""|205 lbs.|"77"""|Open Stance|Aug 02, 1977|3.37|39%|3.13|58%|0.52|25%|71%|1.0
Dmitry Sosnovskiy|11|0|0|"6' 3"""|240 lbs.|"77"""|Orthodox|Jul 06, 1989|2.95|70%|2.53|35%|3.16|66%|100%|3.2
Punahele Soriano|8|1|0|"5' 11"""|185 lbs.|"72"""|Southpaw|Nov 22, 1992|4.44|43%|4.20|54%|1.58|66%|100%|0.0
Emiliano Sordi|16|7|0|"6' 2"""|205 lbs.|No Stat|Orthodox|Feb 15, 1991|4.79|50%|4.79|48%|0.00|0%|100%|8.3
Sean Soriano|14|8|0|"5' 9"""|145 lbs.|"70"""|Orthodox|Oct 06, 1989|3.18|61%|2.14|56%|1.33|55%|52%|0.0
Chael Sonnen|29|15|1|"6' 1"""|205 lbs.|"73"""|Southpaw|Apr 03, 1977|3.08|43%|1.10|62%|3.81|59%|66%|0.4
Ben Sosoli|7|3|0|"6' 0"""|265 lbs.|"72"""|Southpaw|Dec 10, 1989|2.31|31%|4.30|47%|0.00|0%|0%|0.0
Jin Soo Son|9|4|0|"5' 6"""|135 lbs.|"69"""|Orthodox|Apr 01, 1993|5.10|36%|7.63|52%|1.50|25%|100%|0.0
Cody Sons|3|7|0|"5' 9"""|205 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Song Yadong|18|5|1|"5' 8"""|135 lbs.|"67"""|Orthodox|Dec 02, 1997|4.88|42%|3.77|59%|0.46|42%|60%|0.3
Paul Song|2|2|0|No Stat|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Joe Son|0|4|0|"5' 4"""|236 lbs.|No Stat|Orthodox|Nov 22, 1970|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Song Kenan|16|6|0|"6' 0"""|170 lbs.|"71"""|Orthodox|Mar 10, 1990|4.39|46%|4.37|54%|0.00|0%|50%|0.0
Chris Solomon|0|0|0|"5' 11"""|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|2.80|37%|0.00|0%|33%|0.0
Joe Solecki|11|3|0|"5' 9"""|155 lbs.|"70"""|Orthodox|Aug 27, 1993|2.64|62%|1.58|49%|2.85|52%|50%|0.6
Rameau Thierry Sokoudjou|18|18|0|"5' 10"""|205 lbs.|"78"""|Orthodox|Apr 18, 1984|2.26|45%|2.61|56%|1.93|47%|78%|0.9
Renato Sobral|37|11|0|"6' 1"""|205 lbs.|"75"""|Orthodox|Sep 07, 1975|2.23|45%|1.53|57%|2.48|42%|65%|2.6
Peter Sobotta|17|7|1|"6' 0"""|170 lbs.|"75"""|Southpaw|Jan 11, 1987|2.14|40%|2.90|58%|1.53|32%|77%|0.5
Devin Smyth|4|2|0|"5' 10"""|170 lbs.|"72"""|Switch|Jul 21, 1995|2.60|68%|6.73|25%|4.00|26%|100%|0.0
Denis Sobolev|4|7|0|"6' 3"""|216 lbs.|No Stat|Orthodox|No Stat|0.00|0%|5.45|33%|0.00|0%|0%|0.0
Richie Smullen|3|1|1|"5' 9"""|155 lbs.|"68"""|Orthodox|Aug 17, 1991|1.98|77%|2.26|65%|8.49|66%|0%|0.0
Shimon Smotritsky|7|1|0|"6' 2"""|170 lbs.|"74"""|Orthodox|Aug 22, 2000|0.00|0%|1.54|83%|23.08|100%|0%|0.0
Louis Smolka|17|8|0|"5' 9"""|135 lbs.|"68"""|Orthodox|Jul 16, 1991|4.54|47%|3.87|52%|1.81|37%|31%|1.9
Dmitrii Smoliakov|9|3|0|"6' 2"""|253 lbs.|"74"""|Switch|Aug 05, 1982|1.44|42%|3.81|55%|0.00|0%|75%|0.0
Justin Smitley|10|7|1|No Stat|145 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Walter Smith-Cotito|4|5|0|"5' 8"""|135 lbs.|No Stat|No Stat|No Stat|2.95|36%|3.53|68%|2.16|33%|57%|0.0
Nate Smith|6|1|0|"5' 6"""|125 lbs.|"69"""|Switch|Apr 09, 1995|1.28|38%|2.04|35%|0.00|0%|33%|2.3
