Fight_ID|Fight_Date|Gender|Weight_Class|Title_Fight|Result|Method|Round|Time|Fight_Time_Format|Fighter_1_Name|Fighter_1_Nickname|Fighter_1_Age|Fighter_1_Wins|Fighter_1_Loses|Fighter_1_Draws|Fighter_1_Avg_Time(MINS)|Fighter_1_Height|Fighter_1_Reach|Fighter_1_Stance|Fighter_1_Sign_SLpMin|Fighter_1_Str_Acc|Fighter_1_Sign_SApMin|Fighter_1_Defense|Fighter_1_Takedown_Avgp15M|Fighter_1_Takedown_Acc|Fighter_1_Takedown_Def|Fighter_1_Sub_Avgp15M|Fighter_2_Name|Fighter_2_Nickname|Fighter_2_Age|Fighter_2_Wins|Fighter_2_Loses|Fighter_2_Draws|Fighter_2_Avg_Time(MINS)|Fighter_2_Height|Fighter_2_Reach|Fighter_2_Stance|Fighter_2_Sign_SLpMin|Fighter_2_Str_Acc|Fighter_2_Sign_SApMin|Fighter_2_Defense|Fighter_2_Takedown_Avgp15M|Fighter_2_Takedown_Acc|Fighter_2_Takedown_Def|Fighter_2_Sub_Avgp15M
5631|2020-11-21|female|flyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Katlyn Chookagian|Blonde Fighter|32.0|14|4|0|13.724242424242425|"5' 9"""|"68"""|Orthodox|4.1797306248620005|0.35055555555555556|4.252594391697946|62.257495590828924|0.29807904614705233|0.15789473684210525|48.38709677419355|0.49679841024508725|Cynthia Calvillo|No_Nickname|33.0|9|1|1|13.358333333333333|"5' 4"""|"64"""|Orthodox|4.210854647535871|0.44204322200392926|3.3686837180286964|66.35514018691589|1.965065502183406|0.4666666666666667|69.23076923076923|1.263256394260761
5632|2020-11-21|male|middleweight|False|win| KO/TKO |2|0:18|3Rnd(5-5-5)|Joaquin Buckley|New Mansa|26.0|11|3|0|8.791666666666666|"5' 10"""|"76"""|Southpaw|3.924170616113744|0.32242990654205606|6.085308056872038|49.76525821596244|0.8530805687203793|0.25|0.0|0.0|Jordan Wright|The Beverly Hills Ninja|29.0|11|0|0|1.5166666666666666|"6' 2"""|"77"""|Orthodox|9.89010989010989|1.0|4.615384615384616|0.0|0.0|0.0|0.0|0.0
5633|2020-11-21|male|welterweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Alan Jouban|Brahma|39.0|16|7|0|8.5|"6' 0"""|"73"""|Southpaw|4.852941176470588|0.5015197568389058|3.343137254901961|61.81410974244122|0.5882352941176471|0.5|62.5|0.0|Jared Gooden|NiteTrain|27.0|17|4|0|15.0|"6' 0"""|"77"""|Orthodox|6.666666666666667|47.61904761904761|11.2|49.244712990936556|1.0|100.0|100.0|0.0
5634|2020-11-21|female|flyweight|False|win| KO/TKO |2|4:33|3Rnd(5-5-5)|Antonina Shevchenko|La Pantera|36.0|8|2|0|12.833333333333334|"5' 8"""|"67"""|Southpaw|3.331168831168831|0.5074183976261127|2.8246753246753245|56.19335347432024|0.5844155844155844|1.0|35.71428571428571|0.8766233766233765|Ariane Lipski|Queen of Violence|26.0|13|5|0|11.616666666666667|"5' 6"""|"67"""|Orthodox|3.335724533715925|0.3150406504065041|4.519368723098996|51.27610208816705|0.32281205164992827|1.0|37.5|0.6456241032998565
5635|2020-11-21|male|welterweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Daniel Rodriguez|D-Rod|34.0|13|1|0|8.672222222222222|"6' 1"""|"74"""|Southpaw|9.186418962203716|0.48088531187122735|7.610506085842409|54.58715596330275|0.5765534913516976|1.0|66.66666666666667|0.5765534913516976|Nicolas Dalby|Danish Dynamite|36.0|18|3|1|12.966666666666667|"5' 11"""|"74"""|Orthodox|3.1748071979434447|0.3829457364341085|3.1876606683804627|54.49541284403669|1.7352185089974292|0.45|58.82352941176471|0.0
5636|2020-11-21|male|light heavyweight|False|lose| KO/TKO |2|3:36|3Rnd(5-5-5)|Mauricio Rua|Shogun|39.0|27|11|1|11.292857142857143|"6' 1"""|"76"""|Orthodox|3.402909550917141|0.5156549520766773|3.3944760699978915|52.92397660818713|1.7077798861480076|0.42857142857142855|44.44444444444444|0.2530044275774826|Paul Craig|Bearjew|33.0|13|4|1|8.398333333333333|"6' 3"""|"76"""|Orthodox|2.2980750148839055|0.48860759493670886|2.560031752331812|48.6873508353222|1.6074617979757888|0.21428571428571427|55.55555555555556|1.6074617979757888
5637|2020-11-21|male|flyweight|True|win| Submission |1|1:57|5Rnd(5-5-5-5-5)|Deiveson Figueiredo|Deus da Guerra|33.0|19|1|0|9.725925925925926|"5' 5"""|"68"""|Orthodox|2.798933739527799|0.5568181818181818|2.8103579588728103|51.953125|1.7136329017517136|0.5|61.76470588235294|2.913175932977913|Alex Perez|No_Nickname|28.0|24|5|0|7.376190476190476|"5' 6"""|"65"""|Orthodox|4.686894770819884|0.4879032258064516|3.079406068431246|62.4113475177305|3.195610071013557|0.5|83.33333333333334|1.1620400258231118
5638|2020-11-21|male|welterweight|False|lose| KO/TKO |3|2:47|3Rnd(5-5-5)|Louis Cosce|No_Nick|25.0|7|0|0|12.783333333333333|"5' 9"""|"71"""|Orthodox|7.744458930899609|48.05825242718447|9.778357235984355|47.257383966244724|1.1734028683181226|11.11111111111111|0.0|0.0|Sasha Palatnikov|No_Nickname|31.0|5|2|0|12.783333333333333|"6' 1"""|"72"""|Switch|9.778357235984355|52.742616033755276|7.744458930899609|51.94174757281553|1.1734028683181226|100.0|88.88888888888889|0.0
5639|2020-11-21|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Kyle Daukaus|No_Nick|27.0|9|1|0|15.0|"6' 3"""|"76"""|Southpaw|2.2666666666666666|0.5862068965517241|2.7333333333333334|37.878787878787875|3.0|0.6|0.0|0.0|Dustin Stoltzfus|No_Nickname|29.0|13|1|0|15.0|"6' 0"""|"75"""|Orthodox|2.1333333333333333|50.79365079365079|4.266666666666667|47.540983606557376|0.0|0.0|71.42857142857143|0.0
5640|2020-11-28|male|heavyweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Josh Parisian|No_Nick|31.0|13|3|0|15.0|"6' 4"""|"79"""|Orthodox|7.6|50.442477876106196|8.4|44.73684210526315|0.0|0.0|50.0|0.0|Parker Porter|No_Nickname|35.0|10|6|0|4.466666666666667|"6' 0"""|"75"""|Orthodox|3.8059701492537314|0.3269230769230769|8.283582089552239|37.28813559322034|0.0|0.0|0.0|0.0
5641|2020-11-28|male|featherweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Spike Carlyle|Alpha Ginger|27.0|9|2|0|8.208333333333334|"5' 8"""|"71"""|Switch|3.4720812182741114|0.6|3.1065989847715736|34.61538461538461|2.7411167512690353|0.5|50.0|0.0|Bill Algeo|Senor Perfecto|31.0|13|5|0|15.0|"6' 0"""|"73"""|Switch|5.933333333333334|0.5297619047619048|6.933333333333334|33.333333333333336|1.0|1.0|54.54545454545454|0.0
5642|2020-11-28|male|light heavyweight|False|win| Submission |1|2:34|5Rnd(5-5-5-5-5)|Anthony Smith|Lionheart|32.0|33|16|0|12.020238095238096|"6' 4"""|"76"""|Orthodox|3.0246607903337623|0.47659176029962547|4.61127067445776|42.17585692995529|0.44567693374269585|0.25|51.35135135135135|0.44567693374269585|Devin Clark|Brown Bear|30.0|12|4|0|11.408333333333333|"6' 0"""|"75"""|Orthodox|3.4010226442658875|0.5739644970414202|2.4718772826880935|48.54014598540146|2.7611395178962748|0.3684210526315789|83.33333333333334|0.13148283418553688
5643|2020-11-28|female|bantamweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Ashlee Evans-Smith|Rebel Girl|33.0|6|4|0|11.514285714285714|"5' 8"""|"67"""|Orthodox|4.863523573200993|0.3570127504553734|4.392059553349876|57.655502392344495|1.3027295285359801|0.25|72.72727272727273|0.0|Norma Dumont|The Immortal|30.0|4|1|0|3.5166666666666666|"5' 7"""|"67"""|Orthodox|1.4218009478672986|0.3125|1.9905213270142181|50.0|4.265402843601896|0.3333333333333333|100.0|0.0
5644|2020-11-28|male|flyweight|False|win| KO/TKO |1|0:44|3Rnd(5-5-5)|Sumudaerji|The Tibetan Eagle|24.0|12|4|0|11.058333333333334|"5' 8"""|"72"""|Southpaw|5.018839487565938|0.5935828877005348|2.486812358703843|58.95522388059702|0.6782215523737755|1.0|75.0|1.356443104747551|Malcolm Gordon|X|30.0|12|4|0|4.7|"5' 7"""|"71"""|Switch|0.6382978723404255|0.1875|2.553191489361702|57.14285714285714|0.0|0.0|0.0|0.0
5645|2020-11-28|male|welterweight|False|win| Submission |2|4:28|3Rnd(5-5-5)|Miguel Baeza|Caramel Thunder|28.0|9|0|0|6.416666666666666|"6' 2"""|"74"""|Orthodox|5.6103896103896105|0.5373134328358209|3.194805194805195|60.19417475728155|1.168831168831169|1.0|0.0|0.0|Takashi Sato|Ten|30.0|16|3|0|6.338888888888889|"5' 10"""|"73"""|Southpaw|3.9439088518843124|0.41899441340782123|5.100788781770377|51.741293532338304|0.7887817703768625|0.5|80.0|0.0
5646|2020-11-28|male|bantamweight|False|lose| Submission |1|4:35|3Rnd(5-5-5)|Martin Day|The Spartan|32.0|8|4|0|13.816666666666666|"5' 10"""|"73"""|Orthodox|5.86248492159228|0.47093023255813954|4.668275030156815|58.387096774193544|0.5428226779252111|0.5|75.0|1.0856453558504222|Anderson Dos Santos|Berinja|35.0|20|8|0|15.0|"5' 5"""|"70"""|Orthodox|2.7|0.2682119205298013|5.233333333333333|56.267409470752085|1.0|0.2|80.0|0.5
5647|2020-11-28|male|featherweight|False|win| KO/TKO |2|4:28|3Rnd(5-5-5)|Jonathan Pearce|JSP|28.0|9|4|0|1.55|"6' 0"""|"71"""|Switch|5.161290322580645|0.42105263157894735|16.129032258064516|30.555555555555557|0.0|0.0|50.0|0.0|Kai Kamaka|The Fighting Hawaiian|25.0|8|2|0|15.0|"5' 7"""|"69"""|Orthodox|7.6|0.6162162162162163|7.6|49.557522123893804|5.0|1.0|100.0|0.0
5648|2020-11-28|female|flyweight|False|win| KO/TKO |3|4:10|3Rnd(5-5-5)|Gina Mazany|Danger|32.0|6|4|0|6.6833333333333345|"5' 6"""|"68"""|Southpaw|2.753117206982543|0.4972972972972973|3.1421446384039897|49.76076555023924|3.1421446384039893|0.7|19.999999999999996|0.0|Rachael Ostovich|No_Nickname|29.0|4|5|0|7.616666666666666|"5' 3"""|"62"""|Orthodox|2.3194748358862145|0.43089430894308944|3.2822757111597376|59.67741935483871|3.2822757111597376|1.0|100.0|1.3129102844638951
5649|2020-11-28|male|catch weight|False|lose| Submission |2|2:29|3Rnd(5-5-5)|Luke Sanders|Cool Hand|35.0|13|3|0|6.747222222222223|"5' 6"""|"67"""|Southpaw|6.00247015232606|0.5192307692307693|4.051049814738575|54.1899441340782|0.37052284890901604|0.25|70.0|0.37052284890901604|Nate Maness|Mayhem|29.0|12|1|0|15.0|"5' 10"""|"72"""|Orthodox|1.4|0.42|3.2666666666666666|37.17948717948718|1.0|1.0|87.5|0.0
5650|2020-12-05|male|middleweight|False|lose| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Jack Hermansson|The Joker|32.0|21|5|0|7.468181818181819|"6' 1"""|"77"""|Orthodox|5.076080340839926|0.48544819557625146|2.519780888618381|56.78496868475992|2.191113816189896|0.35294117647058826|73.6842105263158|0.9129640900791234|Marvin Vettori|The Italian Dream|27.0|15|4|1|12.347916666666666|"6' 0"""|"74"""|Southpaw|4.332714695461448|0.43807574206755373|2.7636240931331195|67.14801444043322|1.670322254091446|0.4782608695652174|80.76923076923077|0.9110848658680614
5651|2020-12-05|male|lightweight|False|lose| KO/TKO |1|0:22|3Rnd(5-5-5)|Matt Wiman|No_Nick|37.0|16|9|0|10.316666666666666|"5' 10"""|"68"""|Orthodox|3.1759004086287184|0.5018018018018018|3.5693243371662073|51.13192818110851|2.138173524660268|0.3787878787878788|56.41025641025641|1.539484937755393|Jordan Leavitt|The Monkey King|25.0|7|0|0|0.36666666666666664|"5' 9"""|"71"""|Southpaw|2.7272727272727275|100.0|0.0|100.0|40.909090909090914|50.0|0.0|0.0
5652|2020-12-05|male|light heavyweight|False|lose| KO/TKO |2|3:37|3Rnd(5-5-5)|Ovince Saint Preux|No_Nick|37.0|25|14|0|9.504545454545458|"6' 3"""|"80"""|Southpaw|2.558584409373505|0.4331983805668016|3.2998565279770435|44.35483870967742|1.0043041606886656|0.3181818181818182|68.0|0.4304160688665709|Jamahal Hill|Sweet Dreams|29.0|7|0|0|8.425|"6' 4"""|"79"""|Southpaw|6.824925816023739|0.4474708171206226|2.1364985163204744|54.43037974683544|0.0|0.0|33.333333333333336|0.0
5653|2020-12-05|male|lightweight|False|win| KO/TKO |1|4:06|3Rnd(5-5-5)|Gabriel Benitez|Moggly|32.0|21|9|0|9.437037037037038|"5' 8"""|"71"""|Southpaw|4.144427001569857|0.3880926130099228|3.155416012558869|71.21374865735768|0.17660910518053372|0.5|56.09756097560976|1.2362637362637359|Justin Jaynes|The Guitar Hero|31.0|16|5|0|6.2|"5' 7"""|"68"""|Orthodox|4.596774193548387|0.4351145038167939|7.338709677419355|59.73451327433628|0.0|0.0|50.0|1.2096774193548387
5654|2020-12-05|male|light heavyweight|False|win| Decision - Split |3|5:00|3Rnd(5-5-5)|Roman Dolidze|No_Nick|32.0|7|0|0|4.25|"6' 2"""|"76"""|Orthodox|4.470588235294118|0.8636363636363636|0.9411764705882353|71.42857142857143|0.0|0.0|0.0|0.0|John Allan|No_Nickname|27.0|13|5|0|15.0|"6' 1"""|"75"""|Orthodox|3.6666666666666665|0.4296875|4.666666666666667|56.52173913043479|4.0|0.6666666666666666|0.0|3.0
5655|2020-12-05|male|featherweight|False|win| KO/TKO |1|2:38|3Rnd(5-5-5)|Ilia Topuria|El Matador|23.0|9|0|0|15.0|"5' 7"""|"69"""|Orthodox|0.8666666666666667|0.3939393939393939|1.1333333333333333|67.9245283018868|5.0|0.5555555555555556|100.0|5.0|Damon Jackson|The Leech|32.0|18|3|1|9.191666666666666|"5' 11"""|"71"""|Switch|2.203082502266546|0.3698630136986301|3.0462375339981866|43.147208121827404|1.2239347234814144|0.2|35.71428571428571|2.8558476881233004
5656|2020-12-05|male|bantamweight|False|win| KO/TKO |2|2:15|3Rnd(5-5-5)|Louis Smolka|Da Last Samurai|29.0|16|7|0|9.978571428571431|"5' 9"""|"68"""|Orthodox|4.2519685039370065|0.4611801242236025|3.622047244094487|52.443609022556394|1.610594130279169|0.3409090909090909|30.909090909090907|2.040085898353614|Jose Quinonez|Teco|30.0|9|4|0|10.920833333333333|"5' 8"""|"69"""|Southpaw|3.4109118657001147|0.463452566096423|2.575352918733308|66.56760772659733|2.575352918733308|0.45454545454545453|50.0|0.6867607783288822
5657|2020-12-05|male|heavyweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Gian Villante|No_Nick|35.0|17|12|0|11.173958333333335|"6' 3"""|"76"""|Orthodox|4.547403747552903|0.4368619022031166|5.666076256176003|52.9493729679517|0.4195021907336627|0.22727272727272727|85.36585365853658|0.0|Jake Collier|The Prototype|32.0|11|5|0|9.095238095238095|"6' 3"""|"78"""|Orthodox|4.146596858638744|0.39461883408071746|3.8010471204188483|51.20967741935484|0.7068062827225131|0.23076923076923078|67.74193548387098|0.4712041884816754
5658|2020-12-12|male|featherweight|False|win| KO/TKO |2|1:52|3Rnd(5-5-5)|Cub Swanson|No_Nick|37.0|26|11|0|13.636111111111113|"5' 8"""|"70"""|Orthodox|5.096761051130576|0.505658852061439|4.110816866979018|60.50880626223092|0.6722346710124262|0.5238095238095238|70.93023255813952|0.12222448563862294|Daniel Pineda|The Pit|35.0|27|13|0|7.635416666666667|"5' 7"""|"69"""|Orthodox|3.4542974079126876|0.4953051643192488|2.2755798090040926|48.3271375464684|1.4733969986357436|0.2727272727272727|45.45454545454546|1.718963165075034
5659|2020-12-12|male|featherweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Gavin Tucker|Guv'nor|34.0|12|1|0|13.75|"5' 6"""|"66"""|Southpaw|3.672727272727273|0.38996138996138996|3.9272727272727272|58.54126679462573|1.9090909090909092|0.35|40.0|1.9090909090909092|Billy Quarantillo|No_Nickname|32.0|15|2|0|11.138888888888891|"5' 10"""|"70"""|Orthodox|6.044887780548628|0.6688741721854304|2.872817955112219|48.38709677419355|2.244389027431421|0.5|70.0|3.1421446384039893
5660|2020-12-12|male|lightweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Tony Ferguson|El Cucuy|36.0|26|4|0|10.867647058823529|"5' 11"""|"76"""|Orthodox|5.802435723951286|0.45404489623041083|4.043301759133965|59.90338164251207|0.4871447902571042|0.42857142857142855|75.0|1.2178619756427604|Charles Oliveira|Do Bronx|31.0|29|8|0|6.63974358974359|"5' 10"""|"74"""|Orthodox|3.267039969106005|0.5160109789569991|3.0816759992276497|54.0587219343696|2.6066808264143653|0.4225352112676056|57.14285714285714|2.780459548175323
5661|2020-12-12|male|featherweight|False|win| Submission |3|3:02|3Rnd(5-5-5)|Chase Hooper|The Dream|21.0|9|1|1|9.783333333333333|"6' 1"""|"74"""|Southpaw|3.7308347529812607|0.3273542600896861|5.366269165247019|38.23529411764706|0.766609880749574|0.2|0.0|1.533219761499148|Peter Barrett|Slippery|34.0|11|4|0|15.0|"5' 10"""|"73"""|Southpaw|1.5333333333333334|0.40350877192982454|3.6|41.30434782608695|0.0|0.0|40.0|0.0
5662|2020-12-12|male|middleweight|False|win| KO/TKO |1|1:45|3Rnd(5-5-5)|Kevin Holland|Trailblazer|28.0|20|5|0|10.72777777777778|"6' 3"""|"81"""|Orthodox|4.546866908337648|0.5989085948158254|3.0036250647332983|56.12708018154311|1.3982392542723976|0.5|54.28571428571429|0.932159502848265|Jacare Souza|No_Nickname|41.0|26|8|0|10.845238095238093|"6' 1"""|"72"""|Orthodox|2.845225027442371|0.5217391304347826|3.3984632272228326|60.215882806476486|1.2843029637760703|0.25|69.23076923076923|0.7903402854006587
5663|2020-12-12|female|strawweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Mackenzie Dern|No_Nick|27.0|9|1|0|7.756666666666668|"5' 4"""|"63"""|Orthodox|3.0683283197249676|0.3361581920903955|3.661366566394499|64.85148514851485|0.38676407391491185|0.07692307692307693|0.0|3.094112591319295|Virna Jandiroba|Carcara|32.0|16|1|0|7.666666666666667|"5' 3"""|"64"""|Orthodox|1.2173913043478262|0.45161290322580644|1.5217391304347827|57.31707317073172|4.565217391304348|0.5|60.0|3.260869565217391
5664|2020-12-12|female|strawweight|False|win| TKO - Doctor's Stoppage |1|5:00|3Rnd(5-5-5)|Tecia Torres|The Tiny Tornado|31.0|11|5|0|14.240277777777777|"5' 1"""|"60"""|Orthodox|4.119769823466303|0.47793618465716226|3.35316492733834|62.203166226912934|0.6144543060567639|0.1346153846153846|55.319148936170215|0.0877791865795377|Sam Hughes|Sampage|28.0|5|1|0|5.0|"5' 5"""|"64"""|Orthodox|4.0|37.735849056603776|10.4|49.51456310679612|0.0|0.0|0.0|0.0
5665|2020-12-12|male|heavyweight|False|lose| KO/TKO |2|2:34|3Rnd(5-5-5)|Junior Dos Santos|Cigano|36.0|21|8|0|10.88409090909091|"6' 4"""|"77"""|Orthodox|4.589684694090624|0.48244073748902544|3.1906452286489873|57.55555555555556|0.31321779077051576|0.5555555555555556|81.81818181818181|0.06264355815410315|Ciryl Gane|Bon Gamin|30.0|6|0|0|11.322222222222223|"6' 4"""|"81"""|Orthodox|5.122669283611383|0.49714285714285716|2.0902845927379783|73.30827067669172|1.324828263002944|0.6|100.0|0.8832188420019627
5666|2020-12-12|male|flyweight|True|draw| Decision - Majority |5|5:00|5Rnd(5-5-5-5-5)|Deiveson Figueiredo|Deus da Guerra|33.0|20|1|0|8.948333333333334|"5' 5"""|"68"""|Orthodox|2.793816353138387|0.5580357142857143|2.816166883963494|52.09125475285171|1.6762898118830323|0.5|63.888888888888886|3.0173216613894582|Brandon Moreno|The Assassin Baby|27.0|18|5|1|12.940740740740742|"5' 7"""|"70"""|Orthodox|3.005151688609044|0.35175879396984927|2.9622209502003436|63.569165786694825|1.9318832283915282|0.4411764705882353|69.6969696969697|0.7727532913566113
5667|2020-12-12|male|lightweight|False|lose| KO/TKO |1|4:05|3Rnd(5-5-5)|Renato Moicano|No_Nick|31.0|14|3|1|8.685185185185185|"5' 11"""|"72"""|Orthodox|5.4882729211087415|0.46681175190424373|3.671641791044776|66.62790697674419|1.3432835820895521|0.5833333333333334|76.92307692307692|0.5756929637526652|Rafael Fiziev|Ataman|27.0|8|1|0|10.477777777777778|"5' 8"""|"71"""|Switch|4.612937433722164|0.56640625|4.23117709437964|54.60750853242321|0.9544008483563097|0.6666666666666666|100.0|0.0
5668|2020-12-19|female|bantamweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Sijara Eubanks|SarJ|35.0|7|5|0|15.0|"5' 4"""|"67"""|Orthodox|4.695238095238095|0.4294425087108014|3.342857142857143|60.694288913773796|1.8571428571428572|0.4642857142857143|61.111111111111114|0.42857142857142855|Pannie Kianzad|Banzai|29.0|14|5|0|15.0|"5' 7"""|"66"""|Orthodox|5.2|0.45|3.7777777777777777|59.71563981042654|0.3333333333333333|0.3333333333333333|87.5|0.0
5669|2020-12-19|male|catch weight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Deron Winn|No_Nick|31.0|6|2|0|14.072222222222223|"5' 6"""|"70"""|Orthodox|5.945519147256218|0.4726930320150659|5.945519147256218|52.64150943396226|2.487169364390051|0.35|0.0|0.0|Antonio Arroyo|No_Nickname|31.0|9|3|0|15.0|"6' 3"""|"73"""|Orthodox|1.9333333333333333|0.6170212765957447|1.4666666666666666|47.61904761904761|1.0|1.0|57.14285714285714|0.0
5670|2020-12-19|male|bantamweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Jose Aldo|No_Nick|34.0|28|7|0|16.544791666666665|"5' 7"""|"70"""|Orthodox|3.30919851413461|0.427734375|4.053390417427439|59.812734082397|0.6799722974249198|0.6|88.73239436619718|0.16999307435622996|Marlon Vera|Chito|28.0|16|6|1|10.504444444444443|"5' 8"""|"70"""|Switch|3.7000211550666386|0.48623853211009177|4.049079754601227|52.775721687638786|0.8567801988576265|0.42857142857142855|69.23076923076923|1.237571398349905
5671|2020-12-19|male|bantamweight|False|lose| KO/TKO |1|3:47|3Rnd(5-5-5)|Marlon Moraes|Magic|32.0|23|7|1|8.856250000000001|"5' 6"""|"67"""|Orthodox|3.429781227946365|0.38388625592417064|3.9096683133380377|58.656716417910445|0.6351446718419195|0.3333333333333333|66.66666666666667|0.42342978122794633|Rob Font|No_Nickname|33.0|17|4|0|9.636666666666667|"5' 8"""|"71"""|Orthodox|5.1054998270494645|0.4117154811715481|3.8913870632998964|63.01775147928994|1.2452438602559668|0.36363636363636365|50.0|0.7782774126599793
5672|2020-12-19|female|flyweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Gillian Robertson|The Savage|25.0|9|4|0|8.066666666666666|"5' 5"""|"63"""|Orthodox|2.3863636363636362|0.5133333333333333|2.169421487603306|54.39739413680782|3.2541322314049586|0.5|0.0|0.9297520661157025|Taila Santos|No_Nickname|27.0|16|1|0|15.0|"5' 6"""|"68"""|Orthodox|3.1|0.38271604938271603|2.566666666666667|59.25925925925925|3.0|0.75|77.77777777777779|1.5
5673|2020-12-19|male|heavyweight|False|win| KO/TKO |2|4:31|3Rnd(5-5-5)|Marcin Tybura|Tybur|35.0|20|6|0|13.056944444444445|"6' 3"""|"78"""|Orthodox|3.599617062014679|0.5035714285714286|3.1273268801191363|57.13035870516185|1.6274864376130198|0.4722222222222222|82.14285714285714|0.09573449633017764|Greg Hardy|Prince of War|32.0|7|2|0|8.80952380952381|"6' 5"""|"80"""|Orthodox|4.54054054054054|0.49122807017543857|2.7405405405405405|57.215189873417714|0.2432432432432432|0.3333333333333333|83.33333333333334|0.0
5674|2020-12-19|male|flyweight|False|win| Submission |1|3:18|3Rnd(5-5-5)|Jimmy Flick|The Brick|30.0|15|5|0|3.3|"5' 7"""|"68"""|Orthodox|1.8181818181818183|42.857142857142854|6.363636363636364|34.375|0.0|0.0|0.0|4.545454545454546|Cody Durden|No_Nickname|29.0|11|2|1|15.0|"5' 7"""|"67"""|Southpaw|2.4|0.4235294117647059|4.4|39.449541284403665|2.0|0.15384615384615385|0.0|1.0
5675|2020-12-19|male|welterweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Anthony Pettis|Showtime|33.0|23|10|0|11.412280701754385|"5' 10"""|"72"""|Orthodox|3.3159108378170643|0.47647448641484424|4.118370484242891|52.600849256900204|0.5534204458109148|0.42105263157894735|54.639175257731964|0.7609531129900078|Alex Morono|The Great White|30.0|18|6|0|11.01969696969697|"5' 11"""|"72"""|Orthodox|5.321050460607727|0.43057409879839786|3.7371098583803106|58.01668211306765|0.3712360786470507|0.3333333333333333|44.99999999999999|0.49498143819606766
5676|2020-12-19|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Tafon Nchukwi|Da Don|26.0|4|0|0|15.0|"6' 0"""|"77"""|Orthodox|8.0|64.1711229946524|2.6666666666666665|50.617283950617285|0.0|0.0|75.0|0.0|Jamie Pickett|The Night Wolf|32.0|11|4|0|15.0|"6' 2"""|"80"""|Orthodox|2.6666666666666665|49.382716049382715|8.0|35.82887700534759|1.0|25.0|100.0|0.0
5677|2020-12-19|male|welterweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Michel Pereira|Demolidor|27.0|24|11|0|11.145833333333334|"6' 1"""|"73"""|Orthodox|4.014953271028038|0.5424242424242425|2.5570093457943925|59.717314487632514|1.6822429906542056|0.625|100.0|0.3364485981308411|Khaos Williams|The OxFighter|26.0|11|1|0|0.475|"6' 0"""|"77"""|Orthodox|15.789473684210527|0.5555555555555556|3.1578947368421053|50.0|0.0|0.0|0.0|0.0
5678|2020-12-19|male|catch weight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Christos Giagos|The Spartan|30.0|17|8|0|10.93095238095238|"5' 10"""|"71"""|Orthodox|3.0450882160749293|0.4094903339191564|2.7314310607710737|49.02439024390244|2.7445001089087344|0.42424242424242425|50.0|0.3920714441298192|Carlton Minus|Clutch|27.0|10|2|0|15.0|"5' 10"""|"75"""|Orthodox|5.133333333333334|0.4230769230769231|7.866666666666666|49.35622317596567|0.0|0.0|0.0|0.0
5679|2020-12-19|male|welterweight|False|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Stephen Thompson|Wonderboy|37.0|15|4|1|13.819999999999999|"6' 0"""|"75"""|Orthodox|3.9266763145200194|0.4433551198257081|2.7303424987940184|59.513590844062946|0.36179450072358904|0.45454545454545453|78.125|0.0|Geoff Neal|Handz of Steel|30.0|13|2|0|6.666666666666667|"5' 11"""|"75"""|Southpaw|6.0|0.4914004914004914|3.7199999999999998|65.26610644257703|0.8999999999999999|0.5|100.0|0.44999999999999996
5680|2021-01-16|male|featherweight|False|win| Decision - Unanimous |5|5:00|5Rnd(5-5-5-5-5)|Max Holloway|Blessed|30.0|21|6|0|14.599275362318842|"5' 11"""|"69"""|Orthodox|6.471434953094753|0.44574358974358974|4.523750434307837|61.24011227353916|0.22335831637464632|0.8333333333333334|83.91608391608392|0.3573733061994341|Calvin Kattar|No_Nickname|33.0|22|4|0|12.079166666666667|"5' 11"""|"72"""|Orthodox|5.008623663332183|0.41402908468776733|5.660572611245256|56.92913385826772|0.4656778199379096|0.375|88.88888888888889|0.0
